atom,id,url,file_line,code
Conditional,30,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/sound/pci/ice1712/aureon.c#L979,aureon.c#L979,nvol ? (nvol + PCM_MIN) : 0
Conditional,31,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/security/nss/cmd/multinit/multinit.c#L520,multinit.c#L520,"commonName ? commonName : ""*NoName*"""
Conditional,32,https://github.com/apache/subversion/blob/0a73cab17bd4114d1ce96dc5b89b0e44ec0fd5d1/subversion/tests/libsvn_subr/dirent_uri-test.c#L181,dirent_uri-test.c#L181,"tests[i].result ? ""TRUE"" : ""FALSE"""
Conditional,33,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/llvm/tools/lldb/source/Interpreter/CommandInterpreter.cpp#L1640,CommandInterpreter.cpp#L1640,(cmd_obj != NULL) ? cmd_obj->WantsRawCommandString() : false
Conditional,34,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/gfx/skia/skia/src/core/SkVertices.cpp#L80,SkVertices.cpp#L80,sizes.fCSize ? (SkColor*)ptr : nullptr
Conditional,35,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/modules/pdfium/pdfium/core/fxge/dib/fx_dib_composite.cpp#L4703,fx_dib_composite.cpp#L4703,((uint8_t)color == 0xff) ? 1 : 0
Conditional,36,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/js/src/wasm/AsmJS.cpp#L6302,AsmJS.cpp#L6302,expr->isKind(PNK_DIV) ? Op::I32DivU : Op::I32RemU
Conditional,37,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/pinctrl/pinctrl-rockchip.c#L2072,pinctrl-rockchip.c#L2072,pull ? false : true
Conditional,38,https://github.com/mysql/mysql-server/blob/0138556a55168da12eaf0bc3038947148d6b0863/storage/ndb/src/common/transporter/Packer.cpp#L399,Packer.cpp#L399,signalId ? 1 : 0
Conditional,39,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/image/test/gtest/TestDecoders.cpp#L89,TestDecoders.cpp#L89,aTestCase.mFlags & TEST_CASE_IS_FUZZY ? 1 : 0
Implicit Predicate,0,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/wireless/broadcom/b43/dma.c#L1185,dma.c#L1185,"destroy_ring(dma, tx_ring_mcast);"
Implicit Predicate,1,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/pinctrl/spear/pinctrl-plgpio.c#L593,pinctrl-plgpio.c#L593,"if (ret){
    dev_err(&pdev->dev, ""failed to add irqchip to gpiochip\n"");
    goto remove_gpiochip;
}"
Implicit Predicate,2,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/heimdal/lib/hx509/revoke.c#L1307,revoke.c#L1307,"if (ret){
    free(*crl);
    *crl = NULL;
    return ret;
}"
Implicit Predicate,3,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/binutils/gas/config/tc-arm.c#L7693,tc-arm.c#L7693,"constraint (inst.operands[0].imm != 2,
	      _(""only two consecutive VFP SP registers allowed here""));"
Implicit Predicate,4,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/netinet/sctp_indata.c#L1628,sctp_indata.c#L1628,"if (do_wakeup){
    sctp_wakeup_the_read_socket(stcb->sctp_ep, stcb, SCTP_SO_NOT_LOCKED);
}"
Implicit Predicate,5,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/openssl/apps/srp.c#L474,srp.c#L474,"if (VERBOSE)
    BIO_printf(bio_err, ""trying to read default_srp in \"" BASE_SECTION \""\n"");"
Implicit Predicate,6,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/ethernet/mellanox/mlx5/core/en_main.c#L4187,en_main.c#L4187,"if (err)
    goto err_destroy_direct_rqts;"
Implicit Predicate,7,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/media/i2c/lm3646.c#L128,lm3646.c#L128,"if (reg_val & FAULT_NTC_TRIP)
    ctrl->val |= V4L2_FLASH_FAULT_LED_OVER_TEMPERATURE;"
Implicit Predicate,8,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/arm/allwinner/clk/aw_usbclk.c#L125,aw_usbclk.c#L125,"if (error)
    return (error);"
Implicit Predicate,9,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/video/fbdev/omap2/omapfb/dss/apply.c#L752,apply.c#L752,"if (r){
    DSSERR(""cannot write registers for manager %s: illegal configuration\n"", mgr->name);
    continue;
}"
Implicit Predicate,10,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/thermal/int340x_thermal/processor_thermal_device.c#L426,processor_thermal_device.c#L426,"if (ret){
    intel_soc_dts_iosf_exit(proc_priv->soc_dts);
    pci_disable_msi(pdev);
    proc_priv->soc_dts = NULL;
}"
Implicit Predicate,11,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/vis/vis.c#L254,vis.c#L254,"if (fold){
    col = foldit(cp, col, foldwidth, eflags);
}"
Implicit Predicate,12,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/dev/hwpmc/hwpmc_mod.c#L3495,hwpmc_mod.c#L3495,PMC_MARK_ROW_STANDALONE(n);
Implicit Predicate,13,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/arch/powerpc/kvm/book3s_32_mmu_host.c#L109,book3s_32_mmu_host.c#L109,"dprintk_sr(""SR: Searching 0x%llx -> 0x%llx\n"",
			    gvsid, map->host_vsid);"
Implicit Predicate,14,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/wireless/intel/iwlegacy/debug.c#L1391,debug.c#L1391,"DEBUGFS_ADD_FILE(sensitivity, dir_debug, S_IRUSR);"
Implicit Predicate,15,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/gcc/config/arm/arm.c#L6305,arm.c#L6305,"if (write_back){
    XVECEXP(result, 0, 0) = gen_rtx_SET(VOIDmode, from, plus_constant(from, count * 4 * sign));
    i = 1;
    count++;
}"
Implicit Predicate,16,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/wireless/broadcom/b43/main.c#L3288,main.c#L3288,"if (err)
    goto err_gpio_clean;"
Implicit Predicate,17,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/nvi/vi/v_txt.c#L2256,v_txt.c#L2256,"if (reset)
    F_SET(sp, SC_TINPUT_INFO);"
Implicit Predicate,18,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/dev/firewire/sbp_targ.c#L1854,sbp_targ.c#L1854,"if (debug)
    printf(""link active (DOORBELL)\n"");"
Implicit Predicate,19,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sbin/newfs_nandfs/newfs_nandfs.c#L957,newfs_nandfs.c#L957,"for (;n--;mp++){
    s2 = mp->f_mntfromname;
    if (!strncmp(s2, _PATH_DEV, len))
        s2 += len;

    if ((r && s2 != mp->f_mntfromname && !strcmp(s1 + 1, s2)) || !strcmp(s1, s2))
        errx(1, ""%s is mounted on %s"", fname, mp->f_mntonname);
}"
Implicit Predicate,20,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/wireless/ath/ath10k/mac.c#L2838,mac.c#L2838,"if (ret){
    ath10k_warn(ar, ""failed to setup peer SMPS for vdev %i: %d\n"", arvif->vdev_id, ret);
    return;
}"
Implicit Predicate,21,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/security/nss/cmd/pk11util/pk11util.c#L400,pk11util.c#L400,"if (isNum(vname[0])){
    return NULL;
}"
Implicit Predicate,22,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/input/mouse/elan_i2c_i2c.c#L187,elan_i2c_i2c.c#L187,"if (error){
    dev_err(&client->dev, ""failed to read current power state: %d\n"", error);
    return error;
}"
Implicit Predicate,23,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/usb/gadget/function/f_tcm.c#L641,f_tcm.c#L641,"if (ret)
    goto out;"
Implicit Predicate,24,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/net/netfilter/xt_TPROXY.c#L555,xt_TPROXY.c#L555,"if (err)
    return err;"
Implicit Predicate,25,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/fs/nfsclient/nfs_clrpcops.c#L291,nfs_clrpcops.c#L291,"if (error)
    return (error);"
Implicit Predicate,26,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/OpenMP/target_teams_distribute_simd_loop_messages.cpp#L95,target_teams_distribute_simd_loop_messages.cpp#L95,"for (int i = 0;i;i++)
    c[i] = a[i];"
Implicit Predicate,27,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pr59350.c#L77,pr59350.c#L77,"if (uDNS_ReceiveTestQuestionResponse(m, msg, end, srcaddr, srcport))
    return;"
Implicit Predicate,28,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/fs/jfs/acl.c#L143,acl.c#L143,"if (rc)
    return rc;"
Implicit Predicate,29,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/arch/mips/txx9/generic/smsc_fdc37m81x.c#L73,smsc_fdc37m81x.c#L73,"if (g_smsc_fdc37m81x_base){
    outb(SMSC_FDC37M81X_CONFIG_ENTER, g_smsc_fdc37m81x_base + SMSC_FDC37M81X_CONFIG_INDEX);
}"
Implicit Predicate,30,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/platform/x86/toshiba_acpi.c#L1922,toshiba_acpi.c#L1922,"if (ret)
    return ret;"
Implicit Predicate,31,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/modules/pdfium/pdfium/core/fxge/dib/fx_dib_composite.cpp#L275,fx_dib_composite.cpp#L275,"if (src_alpha){
    *dest_scan = back_alpha + src_alpha - back_alpha * src_alpha / 255;
}"
Implicit Predicate,32,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/md/bcache/journal.c#L690,journal.c#L690,"while (1){
    struct journal_write* w = c->journal.cur;
    sectors = __set_blocks(w->data, w->data->keys + nkeys, block_bytes(c)) * c->sb.block_size;
    if (sectors <= min_t(size_t, c->journal.blocks_free * c->sb.block_size, PAGE_SECTORS << JSET_BITS))
        return w;

    if (wait)
        closure_wait(&c->journal.wait, &cl);

    if (!journal_full(&c->journal)){
        if (wait)
            trace_bcache_journal_entry_full(c);

        BUG_ON(!w->data->keys);
        journal_try_write(c);
    }else{
        if (wait)
            trace_bcache_journal_full(c);

        journal_reclaim(c);
        spin_unlock(&c->journal.lock);
        btree_flush_write(c);
    }
    closure_sync(&cl);
    spin_lock(&c->journal.lock);
    wait = true;
}"
Implicit Predicate,33,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/subversion/subversion/libsvn_fs_x/tree.c#L920,tree.c#L920,"if (flags & open_path_node_only){
    const char* directory;
    if (!root->is_txn_root){
        dag_node_t* node;
        SVN_ERR(try_match_last_node(&node, root, path, path_len, iterpool));
        if (node){
            svn_pool_destroy(iterpool);
            parent_path = make_parent_path(node, 0, 0, pool);
            parent_path->copy_inherit = copy_id_inherit_self;
            *parent_path_p = parent_path;
            return SVN_NO_ERROR;
        }
    }
    directory = svn_dirent_dirname(path, pool);
    if (directory[1] != 0){
        SVN_ERR(dag_node_cache_get(&here, root, directory, pool));
        if (here){
            apr_size_t dirname_len = strlen(directory);
            path_so_far->len = dirname_len;
            rest = path + dirname_len + 1;
        }
    }
}"
Implicit Predicate,34,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/arch/arm/mach-pxa/am200epd.c#L112,am200epd.c#L112,"if (err){
    dev_err(&am200_device->dev, ""failed requesting gpio %s, err=%d\n"", gpio_names[i], err);
    goto err_req_gpio;
}"
Implicit Predicate,35,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/third_party/aom/av1/av1_cx_iface.c#L276,av1_cx_iface.c#L276,"RANGE_CHECK_HI(extra_cfg, noise_sensitivity, 6);"
Implicit Predicate,36,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/fs/ext4/mballoc.c#L4798,mballoc.c#L4798,"if (overflow){
    if (flags & EXT4_FREE_BLOCKS_NOFREE_LAST_CLUSTER){
        if (count > overflow)
            count -= overflow;
        else
            return;
    }else
        count += sbi->s_cluster_ratio - overflow;
}"
Implicit Predicate,37,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/sound/soc/codecs/rt5665.c#L4939,rt5665.c#L4939,"if (ret)
    dev_err(&i2c->dev, ""Failed to reguest IRQ: %d\n"", ret);"
Implicit Predicate,38,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/i2c/busses/i2c-digicolor.c#L116,i2c-digicolor.c#L116,"if (i2c->last)
    dc_i2c_cmd(i2c, II_CMD_STOP);
else
    complete(&i2c->done);"
Implicit Predicate,39,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/reload.c#L6870,reload.c#L6870,"while (1){
    p = PREV_INSN(p);
    if (p == where)
        return value;

    if (CALL_P(p)){
        int i;
        if (goal_mem || need_stable_sp)
            return 0;

        if (regno >= 0 && regno < FIRST_PSEUDO_REGISTER)
            for (i = 0;i < nregs;++i)
                if (call_used_regs[regno + i] || targetm.hard_regno_call_part_clobbered(regno + i, mode))
                    return 0;

        if (valueno >= 0 && valueno < FIRST_PSEUDO_REGISTER)
            for (i = 0;i < valuenregs;++i)
                if (call_used_regs[valueno + i] || targetm.hard_regno_call_part_clobbered(valueno + i, mode))
                    return 0;
    }
    if (INSN_P(p)){
        pat = PATTERN(p);
        if (volatile_insn_p(pat))
            return 0;

        if (GET_CODE(pat) == COND_EXEC)
            pat = COND_EXEC_CODE(pat);

        if (GET_CODE(pat) == SET || GET_CODE(pat) == CLOBBER){
            rtx dest = SET_DEST(pat);
            while (GET_CODE(dest) == SUBREG || GET_CODE(dest) == ZERO_EXTRACT || GET_CODE(dest) == STRICT_LOW_PART)
                dest = XEXP(dest, 0);
            if (REG_P(dest)){
                int xregno = REGNO(dest);
                int end_xregno = END_REGNO(dest);
                if (xregno < regno + nregs && end_xregno > regno)
                    return 0;

                if (xregno < valueno + valuenregs && end_xregno > valueno)
                    return 0;

                if (goal_mem_addr_varies && reg_overlap_mentioned_for_reload_p(dest, goal))
                    return 0;

                if (xregno == STACK_POINTER_REGNUM && need_stable_sp)
                    return 0;
            }else
                if (goal_mem && MEM_P(dest) && !push_operand(dest, GET_MODE(dest)))
                    return 0;
                else
                    if (MEM_P(dest) && regno >= FIRST_PSEUDO_REGISTER && reg_equiv_memory_loc(regno) != 0)
                        return 0;
                    else
                        if (need_stable_sp && push_operand(dest, GET_MODE(dest)))
                            return 0;
        }else
            if (GET_CODE(pat) == PARALLEL){
                int i;
                for (i = XVECLEN(pat, 0) - 1;i >= 0;i--){
                    rtx v1 = XVECEXP(pat, 0, i);
                    if (GET_CODE(v1) == COND_EXEC)
                        v1 = COND_EXEC_CODE(v1);

                    if (GET_CODE(v1) == SET || GET_CODE(v1) == CLOBBER){
                        rtx dest = SET_DEST(v1);
                        while (GET_CODE(dest) == SUBREG || GET_CODE(dest) == ZERO_EXTRACT || GET_CODE(dest) == STRICT_LOW_PART)
                            dest = XEXP(dest, 0);
                        if (REG_P(dest)){
                            int xregno = REGNO(dest);
                            int end_xregno = END_REGNO(dest);
                            if (xregno < regno + nregs && end_xregno > regno)
                                return 0;

                            if (xregno < valueno + valuenregs && end_xregno > valueno)
                                return 0;

                            if (goal_mem_addr_varies && reg_overlap_mentioned_for_reload_p(dest, goal))
                                return 0;

                            if (xregno == STACK_POINTER_REGNUM && need_stable_sp)
                                return 0;
                        }else
                            if (goal_mem && MEM_P(dest) && !push_operand(dest, GET_MODE(dest)))
                                return 0;
                            else
                                if (MEM_P(dest) && regno >= FIRST_PSEUDO_REGISTER && reg_equiv_memory_loc(regno) != 0)
                                    return 0;
                                else
                                    if (need_stable_sp && push_operand(dest, GET_MODE(dest)))
                                        return 0;
                    }
                }
            }

        if (CALL_P(p) && CALL_INSN_FUNCTION_USAGE(p)){
            rtx link;
            for (link = CALL_INSN_FUNCTION_USAGE(p);XEXP(link, 1) != 0;link = XEXP(link, 1)){
                pat = XEXP(link, 0);
                if (GET_CODE(pat) == CLOBBER){
                    rtx dest = SET_DEST(pat);
                    if (REG_P(dest)){
                        int xregno = REGNO(dest);
                        int end_xregno = END_REGNO(dest);
                        if (xregno < regno + nregs && end_xregno > regno)
                            return 0;
                        else
                            if (xregno < valueno + valuenregs && end_xregno > valueno)
                                return 0;
                            else
                                if (goal_mem_addr_varies && reg_overlap_mentioned_for_reload_p(dest, goal))
                                    return 0;
                    }else
                        if (goal_mem && MEM_P(dest) && !push_operand(dest, GET_MODE(dest)))
                            return 0;
                        else
                            if (need_stable_sp && push_operand(dest, GET_MODE(dest)))
                                return 0;
                }
            }
        }
    }
}"
Literal Encoding,0,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.c-torture/execute/pr59101.c#L6,pr59101.c#L6,~a & 4102790424LL
Literal Encoding,1,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/net/decnet/sysctl_net_decnet.c#L41,sysctl_net_decnet.c#L41,768 << 3
Literal Encoding,2,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/graphite/fuse-1.c#L35,fuse-1.c#L35,i ^ 12
Literal Encoding,3,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/modules/freetype2/src/cff/cffload.c#L2004,cffload.c#L2004,100L << 16
Literal Encoding,4,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/security/sandbox/chromium/base/hash.h#L51,hash.h#L51,481046412LL << 32
Literal Encoding,5,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/media/libtremor/lib/tremor_floor0.c#L111,tremor_floor0.c#L111,27 << 15
Literal Encoding,6,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/media/pci/cx18/cx18-av-vbi.c#L232,cx18-av-vbi.c#L232,9 << (4 * x)
Literal Encoding,7,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/dev/ath/ath_hal/ar5210/ar5210_misc.c#L385,ar5210_misc.c#L385,25 << 2
Literal Encoding,8,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/arch/x86/lib/insn.c#L108,insn.c#L108,insn->addr_bytes ^= 12
Literal Encoding,9,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pr66299-1.c#L70,pr66299-1.c#L70,10U << x
Literal Encoding,10,https://github.com/mongodb/mongo/blob/67f735e6705091659e2a8cf46a9285f09bcf749a/src/third_party/libstemmer_c/src_c/stem_ISO_8859_1_french.c#L1096,stem_ISO_8859_1_french.c#L1096,1069056 >> (z->p[z->c - 1] & 0x1f)
Literal Encoding,11,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/media/webrtc/trunk/webrtc/modules/audio_processing/ns/nsx_core_mips.c#L42,nsx_core_mips.c#L42,11 << 12
Literal Encoding,12,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/dev/cp/cpddk.c#L6131,cpddk.c#L6131,"(short )(l57(a, 2)) << 8 & 768"
Literal Encoding,13,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/iio/imu/adis16400_core.c#L159,adis16400_core.c#L159,819200 >> t
Literal Encoding,14,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/libgomp/testsuite/libgomp.c++/reduction-5.C#L23,reduction-5.C#L23,i & 30
Literal Encoding,15,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/macintosh/windfarm_rm31.c#L360,windfarm_rm31.c#L360,50 << 16
Literal Encoding,16,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/isdn/hisax/l3dss1.c#L2925,l3dss1.c#L2925,81 | 0x80
Literal Encoding,17,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/media/common/v4l2-tpg/v4l2-tpg-core.c#L873,v4l2-tpg-core.c#L873,235 << 4
Literal Encoding,18,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/dev/bwn/if_bwn_cordic.h#L72,if_bwn_cordic.h#L72,180 << 16
Literal Encoding,19,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/media/libjpeg/simd/jfdctfst-altivec.c#L103,jfdctfst-altivec.c#L103,F_0_541 << CONST_SHIFT
