subject,start_offset,end_offset,code,text
4168,48803,49095,Branch testing," I can add to my mental picture what the code does under certain circumstances and then I can look at what those circumstances are. And then I can ask myself why those circumstances were picked. And it usually has something to do with, uh, the purpose of the overall, of the overall function."
4168,49327,49491,Professional vs Academic,"in practice I don't do that all all that often because most of the time most of the time the blocks are both there and both and both of them get executed sometimes,"
4168,49864,50013,Top-down comprehension,"I think there's a certain point where you don't really see individual lines anymore, but you can kind of see what a group lines are doing altogether."
4168,50812,50927,Counterfactual Semantics," Although actually looking back at it now, it doesn't matter whether V2 was 2 or 1, it would have been true anyway."
4168,51703,51846,Performance Optimization,"I might actually, one of the things I might be able to eliminate as these assignments save a couple instructions and these in the machine code."
4168,52140,52400,Trick Question," Yeah. Almost to a point where I said is there some trick?

Interviewer:        01:04:26       Right, right. Um, yeah. Well, do you think there's a trick?

Subject:            01:04:31       Well, no, but part of, but part of me always thinks this is too easy."
4168,52331,52400,Simple,"Well, no, but part of, but part of me always thinks this is too easy."
4168,53127,53480,Mental Model,"Well I just want to talk about the tree here. Which statements, depend on which statements because you'll notice it's a neat little line. The last line depends on the second to last line which, depends on the third to last line. So it was a neat little line which actually. Well yeah, I don't know, I just thought it was neat how it's aligned like that."
4168,53127,53480,Dependency,"Well I just want to talk about the tree here. Which statements, depend on which statements because you'll notice it's a neat little line. The last line depends on the second to last line which, depends on the third to last line. So it was a neat little line which actually. Well yeah, I don't know, I just thought it was neat how it's aligned like that."
4168,53714,54050,Performance Optimization,"Right. I think it makes it easier to read if you separate this out because you could easily have written, you could have easily skipped the first two lines and just printf 5. Yes. Or I guess if you really wanted to optimize it, you, you don't even have to do the integer conversion, you could just actually have 5 written in the string."
